"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1741967","8.1.1.10","","x","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","933.13","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","1018.12","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","1128.72","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741969","8.1.1.17","","x","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","703.72","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","722.56","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","747.59","","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","747.66","","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","767.64","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","807.91","","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","854.78","","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","907.50","","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","931.28","A","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","920.09","A","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","965.30","A","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","991.85","A","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1004.27","A","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1047.54","A","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1087.33","A","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1146.69","A","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1182.52","A","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1222.38","A","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1249.88","A","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1234.10","B","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1271.33","B","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1245.80","B","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1318.35","B","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741971","8.1.1.21","1366.95","B","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","671.05","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","690.12","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","707.14","","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","736.76","","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","766.18","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","782.68","","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","836.30","","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","849.04","","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","837.50","A","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","875.03","A","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","904.29","A","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","928.69","A","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","944.89","A","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","980.36","A","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1009.01","A","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1013.19","A","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1036.00","A","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1052.74","A","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1077.34","A","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1084.44","B","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1115.92","B","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1168.08","B","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1229.91","B","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741980","8.1.1.34","1249.65","B","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","480.06","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","481.28","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","492.63","","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","500.27","","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","518.63","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","537.19","","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","547.21","","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","562.81","","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","587.17","A","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","606.22","A","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","630.30","A","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","645.22","A","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","652.56","A","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","678.01","A","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","686.90","A","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","694.61","A","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","711.41","A","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","743.29","A","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","744.47","A","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","781.43","B","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","785.68","B","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","841.96","B","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","858.68","B","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742010","8.1.1.144","908.42","B","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","709.42","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","725.27","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","752.12","","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","777.44","","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","787.54","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","793.97","","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","835.41","","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","847.83","","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","876.36","A","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","904.09","A","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","936.54","A","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","950.63","A","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","964.65","A","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","980.65","A","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1007.81","A","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","977.62","A","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1028.35","A","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","997.54","A","","","2"
"2019","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1039.78","A","","","2"
"2020","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1105.75","B","","","2"
"2021","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1114.22","B","","","2"
"2022","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1186.73","B","","","2"
"2023","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1241.35","B","","","2"
"2024","Manitoba","2021A000246","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742085","8.1.1.215","1253.60","B","","","2"
"2001","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","787.97","","","","2"
"2002","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","858.66","","","","2"
"2003","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","825.97","","","","2"
"2004","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","860.86","","","","2"
"2005","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","855.07","","","","2"
"2006","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","852.04","","","","2"
"2007","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","929.37","","","","2"
"2008","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","910.01","","","","2"
"2009","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1047.18","A","","","2"
"2010","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1000.88","A","","","2"
"2011","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","987.05","A","","","2"
"2012","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1054.47","A","","","2"
"2013","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1064.36","A","","","2"
"2014","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1197.17","A","","","2"
"2015","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1290.39","A","","","2"
"2016","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1277.65","A","","","2"
"2017","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1185.92","A","","","2"
"2018","Manitoba","2021A000246","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742099","8.1.1.253","1226.23","A","","","2"
