"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464227","2.3.2.1.3","100","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464242","2.3.3.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464257","2.3.4.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464272","2.3.5.1.3","93","E","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464287","2.3.6.1.3","70","B","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464302","2.3.7.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464317","2.3.8.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464332","2.3.9.1.3","92","B","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464347","2.3.10.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464362","2.3.11.1.3","97","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464377","2.3.12.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464407","2.3.14.1.3","77","B","","","0"
"2015","Newfoundland and Labrador","2021A000210","Bachelor's","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464422","2.3.15.1.3","92","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464677","2.5.2.1.3","89","B","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464692","2.5.3.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464707","2.5.4.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464722","2.5.5.1.3","100","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464737","2.5.6.1.3","100","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464752","2.5.7.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464767","2.5.8.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464782","2.5.9.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464797","2.5.10.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464812","2.5.11.1.3","100","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464827","2.5.12.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464857","2.5.14.1.3","49","E","","","0"
"2015","Newfoundland and Labrador","2021A000210","Master's","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464872","2.5.15.1.3","95","A","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464902","2.6.2.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464917","2.6.3.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464932","2.6.4.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464947","2.6.5.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464962","2.6.6.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464977","2.6.7.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583464992","2.6.8.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465007","2.6.9.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465022","2.6.10.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465037","2.6.11.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465052","2.6.12.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465082","2.6.14.1.3","","x","","","0"
"2015","Newfoundland and Labrador","2021A000210","Doctorate","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465097","2.6.15.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","College","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465352","3.2.2.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","College","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465367","3.2.3.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","College","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465382","3.2.4.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","College","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465397","3.2.5.1.3","90","B","","","0"
"2015","Prince Edward Island","2021A000211","College","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465412","3.2.6.1.3","94","B","","","0"
"2015","Prince Edward Island","2021A000211","College","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465427","3.2.7.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","College","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465442","3.2.8.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","College","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465457","3.2.9.1.3","88","B","","","0"
"2015","Prince Edward Island","2021A000211","College","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465472","3.2.10.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","College","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465487","3.2.11.1.3","100","A","","","0"
"2015","Prince Edward Island","2021A000211","College","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465502","3.2.12.1.3","100","A","","","0"
"2015","Prince Edward Island","2021A000211","College","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465532","3.2.14.1.3","93","B","","","0"
"2015","Prince Edward Island","2021A000211","College","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465547","3.2.15.1.3","95","A","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465577","3.3.2.1.3","100","A","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465592","3.3.3.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465607","3.3.4.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465622","3.3.5.1.3","86","B","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465637","3.3.6.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465652","3.3.7.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465667","3.3.8.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465682","3.3.9.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465697","3.3.10.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465712","3.3.11.1.3","97","A","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465727","3.3.12.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465757","3.3.14.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Bachelor's","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583465772","3.3.15.1.3","90","A","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466027","3.5.2.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466042","3.5.3.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466057","3.5.4.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466072","3.5.5.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466087","3.5.6.1.3","100","E","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466102","3.5.7.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466117","3.5.8.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466132","3.5.9.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466147","3.5.10.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466162","3.5.11.1.3","100","A","","","0"
"2015","Prince Edward Island","2021A000211","Master's","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466177","3.5.12.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Master's","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466207","3.5.14.1.3","","x","","","0"
"2015","Prince Edward Island","2021A000211","Master's","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466222","3.5.15.1.3","95","A","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466252","3.6.2.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466267","3.6.3.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466282","3.6.4.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466297","3.6.5.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466312","3.6.6.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466327","3.6.7.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466342","3.6.8.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466357","3.6.9.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466372","3.6.10.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466387","3.6.11.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466402","3.6.12.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466432","3.6.14.1.3","","..","","","0"
"2015","Prince Edward Island","2021A000211","Doctorate","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466447","3.6.15.1.3","","..","","","0"
"2015","Nova Scotia","2021A000212","College","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466702","4.2.2.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","College","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466717","4.2.3.1.3","88","B","","","0"
"2015","Nova Scotia","2021A000212","College","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466732","4.2.4.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","College","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466747","4.2.5.1.3","100","A","","","0"
"2015","Nova Scotia","2021A000212","College","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466762","4.2.6.1.3","98","A","","","0"
"2015","Nova Scotia","2021A000212","College","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466777","4.2.7.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","College","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466792","4.2.8.1.3","90","B","","","0"
"2015","Nova Scotia","2021A000212","College","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466807","4.2.9.1.3","90","B","","","0"
"2015","Nova Scotia","2021A000212","College","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466822","4.2.10.1.3","100","A","","","0"
"2015","Nova Scotia","2021A000212","College","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466837","4.2.11.1.3","99","A","","","0"
"2015","Nova Scotia","2021A000212","College","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466852","4.2.12.1.3","95","B","","","0"
"2015","Nova Scotia","2021A000212","College","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466882","4.2.14.1.3","90","B","","","0"
"2015","Nova Scotia","2021A000212","College","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466897","4.2.15.1.3","96","A","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466927","4.3.2.1.3","100","A","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466942","4.3.3.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466957","4.3.4.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Social and behavioural sciences and law [4]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466972","4.3.5.1.3","81","B","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Business, management and public administration [5]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583466987","4.3.6.1.3","70","C","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Physical and life sciences and technologies [6]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467002","4.3.7.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Mathematics, computer and information sciences [7]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467017","4.3.8.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Architecture, engineering, and related trades [8]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467032","4.3.9.1.3","25","C","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Agriculture, natural resources and conservation [9]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467047","4.3.10.1.3","51","E","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Health and related fields [10]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467062","4.3.11.1.3","68","B","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","Personal, protective and transportation services [11]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467077","4.3.12.1.3","","x","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","All fields of study - STEM [a]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467107","4.3.14.1.3","17","B","","","0"
"2015","Nova Scotia","2021A000212","Bachelor's","All fields of study - BHASE [b]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467122","4.3.15.1.3","77","B","","","0"
"2015","Nova Scotia","2021A000212","Master's","Education [1]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467377","4.5.2.1.3","100","A","","","0"
"2015","Nova Scotia","2021A000212","Master's","Visual and performing arts, and communications technologies [2]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467392","4.5.3.1.3","","..","","","0"
"2015","Nova Scotia","2021A000212","Master's","Humanities [3]","Total - Gender","Work-integrated learning (WIL) was a mandatory requirement of program","Percent","239","units","0","v1583467407","4.5.4.1.3","85","E","","","0"
