"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","1.1","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.7","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","","x","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.8","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","1.2","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.8","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","1.0","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.8","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.8","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","0.8","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","1.0","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","","x","","","1"
"2023","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","","x","","","1"
"2024","Newfoundland and Labrador","2021A000210","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363924","2.3.5.1.1","","x","","","1"
"2001","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","5.8","","","","1"
"2002","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","5.3","","","","1"
"2003","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","5.7","","","","1"
"2004","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","6.0","","","","1"
"2005","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","4.9","","","","1"
"2006","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","7.3","","","","1"
"2007","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","8.6","","","","1"
"2008","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","9.0","","","","1"
"2009","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","8.9","","","","1"
"2010","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","10.9","","","","1"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","12.1","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","12.3","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","13.3","","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","13.6","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","11.8","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","10.8","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","8.8","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","8.8","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","9.7","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","8.7","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","10.3","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","12.0","","","","1"
"2023","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","14.0","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363926","2.3.7.1.1","14.1","","","","1"
"2001","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.4","","","","1"
"2002","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.3","","","","1"
"2003","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.0","","","","1"
"2004","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","1.9","","","","1"
"2005","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.3","","","","1"
"2006","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.2","","","","1"
"2007","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","1.6","","","","1"
"2008","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","1.5","","","","1"
"2009","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","1.7","","","","1"
"2010","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","1.7","","","","1"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.0","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.8","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.8","","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.7","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.5","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.8","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","3.0","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","3.4","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","3.4","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","3.2","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.4","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.1","","","","1"
"2023","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.5","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363927","2.3.8.1.1","2.1","","","","1"
"2001","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","10.0","","","","1"
"2002","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","8.9","","","","1"
"2003","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","9.2","","","","1"
"2004","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","11.2","","","","1"
"2005","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","11.8","","","","1"
"2006","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","12.8","","","","1"
"2007","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","13.8","","","","1"
"2008","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","17.9","","","","1"
"2009","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","16.8","","","","1"
"2010","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","16.8","","","","1"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","19.8","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","20.6","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","22.3","","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","22.6","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","23.1","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","22.2","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","19.9","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","19.2","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","19.2","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","15.9","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","16.7","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","18.0","","","","1"
"2023","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","18.6","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363928","2.3.9.1.1","19.0","","","","1"
"2001","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","14.7","","","","1"
"2002","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","15.0","","","","1"
"2003","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","13.6","","","","1"
"2004","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","15.7","","","","1"
"2005","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","15.4","","","","1"
"2006","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","14.3","","","","1"
"2007","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","15.0","","","","1"
"2008","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","13.3","","","","1"
"2009","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","11.6","","","","1"
"2010","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.7","","","","1"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","10.2","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","11.4","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","11.3","","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","11.1","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","11.8","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.8","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","8.1","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","8.5","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.1","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.1","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","10.0","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.6","","","","1"
"2023","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.3","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363929","2.3.10.1.1","9.5","","","","1"
"2001","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","30.1","","","","1"
"2002","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","29.4","","","","1"
"2003","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.5","","","","1"
"2004","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","30.7","","","","1"
"2005","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","29.4","","","","1"
"2006","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.8","","","","1"
"2007","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.9","","","","1"
"2008","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","27.1","","","","1"
"2009","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","27.1","","","","1"
"2010","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","29.6","","","","1"
"2011","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","29.4","","","","1"
"2012","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.1","","","","1"
"2013","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","27.7","","","","1"
"2014","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.7","","","","1"
"2015","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","31.7","","","","1"
"2016","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","31.7","","","","1"
"2017","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","30.3","","","","1"
"2018","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.0","","","","1"
"2019","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.7","","","","1"
"2020","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","25.8","","","","1"
"2021","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.6","","","","1"
"2022","Newfoundland and Labrador","2021A000210","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2363946","2.3.14.1.1","28.2","","","","1"
