"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","1901.81","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","1796.11","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","1795.13","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","1863.28","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2005.00","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2064.66","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2003.43","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2126.01","B","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2108.15","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2235.16","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Mining, quarrying, and oil and gas extraction [21]","Current dollars","75","units","0","v1742478","11.1.1.10","2316.97","B","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1012.22","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1093.80","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1142.40","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1210.90","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1315.15","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1376.01","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1412.83","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1392.15","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1495.38","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1582.37","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1623.60","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1553.82","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1633.59","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1733.35","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1648.01","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1734.73","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1829.10","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1861.32","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1896.35","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1930.74","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1901.19","A","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","1983.11","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","2163.64","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1742483","11.1.1.17","2300.02","A","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","764.40","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","798.87","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","819.41","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","812.46","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","845.55","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","876.02","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","927.98","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","971.22","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","993.05","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","994.95","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1014.39","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1067.78","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1103.46","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1131.29","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1130.42","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1127.85","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1146.34","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1201.59","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1245.83","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1303.16","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1364.09","B","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1439.51","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1493.51","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1742485","11.1.1.21","1492.88","B","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","780.79","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","817.88","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","828.80","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","844.66","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","891.48","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","891.48","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","921.32","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","936.31","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","900.35","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","935.12","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","961.13","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","986.36","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1003.15","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1004.31","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1043.88","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1062.08","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1098.59","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1090.96","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1127.79","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1140.61","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1208.95","B","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1228.13","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1282.16","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1742495","11.1.1.34","1295.65","B","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","535.93","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","532.60","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","540.76","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","549.09","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","562.44","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","580.71","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","588.79","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","597.97","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","619.12","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","632.53","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","652.43","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","663.20","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","665.95","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","683.96","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","692.44","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","704.83","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","718.57","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","751.04","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","759.87","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","810.50","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","837.53","B","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","891.85","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","898.09","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1742544","11.1.1.144","947.89","B","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","790.24","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","799.84","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","833.67","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","852.99","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","870.71","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","877.34","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","903.55","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","925.38","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","921.61","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","921.50","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","941.25","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","955.82","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","983.20","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1007.89","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1047.83","A","","","2"
"2016","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1045.96","A","","","2"
"2017","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1078.64","A","","","2"
"2018","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1089.78","A","","","2"
"2019","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1122.58","A","","","2"
"2020","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1202.03","B","","","2"
"2021","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1229.47","B","","","2"
"2022","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1285.47","B","","","2"
"2023","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1294.39","B","","","2"
"2024","British Columbia","2021A000259","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1742653","11.1.1.215","1354.37","B","","","2"
"2001","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","754.85","","","","2"
"2002","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","780.26","","","","2"
"2003","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","788.39","","","","2"
"2004","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","825.74","","","","2"
"2005","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","881.87","","","","2"
"2006","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","929.86","","","","2"
"2007","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1000.87","","","","2"
"2008","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","991.78","","","","2"
"2009","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1047.59","A","","","2"
"2010","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1000.01","A","","","2"
"2011","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1071.18","A","","","2"
"2012","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1183.98","A","","","2"
"2013","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1182.80","A","","","2"
"2014","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1226.11","A","","","2"
"2015","British Columbia","2021A000259","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742677","11.1.1.253","1249.39","A","","","2"
