"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","16.2","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","14.8","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","13.8","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","16.4","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","16.1","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","12.9","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368514","11.3.5.1.1","13.2","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","11.1","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","8.2","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","12.1","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","10.6","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","13.4","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","18.1","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","19.3","","","","1"
"2008","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","23.5","","","","1"
"2009","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","22.6","","","","1"
"2010","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","22.8","","","","1"
"2011","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","25.1","","","","1"
"2012","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","27.2","","","","1"
"2013","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","27.9","","","","1"
"2014","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","29.1","","","","1"
"2015","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","28.7","","","","1"
"2016","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","30.8","","","","1"
"2017","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","30.9","","","","1"
"2018","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","28.2","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","27.0","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","22.9","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","27.9","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","27.2","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","34.0","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368516","11.3.7.1.1","36.3","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.2","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.4","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","11.0","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","8.9","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.0","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","6.7","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","7.6","","","","1"
"2008","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.4","","","","1"
"2009","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.2","","","","1"
"2010","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.4","","","","1"
"2011","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","11.4","","","","1"
"2012","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","12.0","","","","1"
"2013","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","13.4","","","","1"
"2014","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","14.5","","","","1"
"2015","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","14.8","","","","1"
"2016","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","12.8","","","","1"
"2017","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","10.7","","","","1"
"2018","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","14.4","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","13.1","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","17.8","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","17.7","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","14.8","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","17.8","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368517","11.3.8.1.1","17.6","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","100.3","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","102.4","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","105.7","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","127.4","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","148.4","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","167.1","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","182.4","","","","1"
"2008","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","191.4","","","","1"
"2009","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","177.4","","","","1"
"2010","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","177.6","","","","1"
"2011","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","181.2","","","","1"
"2012","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","181.3","","","","1"
"2013","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","190.9","","","","1"
"2014","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","184.5","","","","1"
"2015","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","187.7","","","","1"
"2016","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","197.7","","","","1"
"2017","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","219.1","","","","1"
"2018","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","224.9","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","229.2","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","205.3","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","207.9","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","215.0","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","215.1","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368518","11.3.9.1.1","227.8","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","183.8","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","186.2","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","194.0","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","195.4","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","181.5","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","177.9","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","177.7","","","","1"
"2008","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","167.7","","","","1"
"2009","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","147.8","","","","1"
"2010","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","155.1","","","","1"
"2011","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","152.2","","","","1"
"2012","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","165.0","","","","1"
"2013","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","146.7","","","","1"
"2014","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","155.0","","","","1"
"2015","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","165.4","","","","1"
"2016","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","167.6","","","","1"
"2017","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","169.9","","","","1"
"2018","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","167.7","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","159.6","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","159.9","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","168.6","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","173.5","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","165.9","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368519","11.3.10.1.1","168.8","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","218.0","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","224.3","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","229.0","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","224.1","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","236.7","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","258.3","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","266.9","","","","1"
"2008","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","263.2","","","","1"
"2009","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","263.8","","","","1"
"2010","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","266.2","","","","1"
"2011","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","250.2","","","","1"
"2012","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","244.9","","","","1"
"2013","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","272.0","","","","1"
"2014","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","267.3","","","","1"
"2015","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","271.2","","","","1"
"2016","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","278.1","","","","1"
"2017","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","286.9","","","","1"
"2018","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","294.8","","","","1"
"2019","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","306.5","","","","1"
"2020","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","285.5","","","","1"
"2021","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","280.8","","","","1"
"2022","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","318.4","","","","1"
"2023","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","318.0","","","","1"
"2024","British Columbia","2021A000259","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368536","11.3.14.1.1","311.3","","","","1"
"2001","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","99.1","","","","1"
"2002","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","96.6","","","","1"
"2003","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","100.7","","","","1"
"2004","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","100.8","","","","1"
"2005","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","104.1","","","","1"
"2006","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","103.4","","","","1"
"2007","British Columbia","2021A000259","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368524","11.3.17.1.1","110.6","","","","1"
