"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1385.59","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1441.31","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1420.13","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1449.84","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1488.34","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1577.41","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1544.30","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1672.72","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1680.01","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1714.92","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1707.11","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1758.79","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1915.37","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1930.69","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1820.71","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1924.73","A","","","2"
"2018","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1939.84","A","","","2"
"2019","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1995.31","A","","","2"
"2020","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1982.52","B","","","2"
"2021","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","1944.04","A","","","2"
"2022","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","2029.69","B","","","2"
"2023","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","2173.22","B","","","2"
"2024","Ontario","2021A000235","All employees","Including overtime","Utilities [22,221]","Current dollars","75","units","0","v1741711","7.1.1.17","2198.47","C","","","2"
"2001","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","839.14","","","","2"
"2002","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","864.17","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","895.52","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","895.26","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","922.07","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","925.53","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","988.48","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1031.79","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1026.57","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1043.17","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1061.72","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1086.00","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1116.26","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1147.29","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1166.05","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1190.53","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1190.14","A","","","2"
"2018","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1244.49","A","","","2"
"2019","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1269.17","A","","","2"
"2020","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1308.73","B","","","2"
"2021","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1368.52","B","","","2"
"2022","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1424.35","B","","","2"
"2023","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1466.87","B","","","2"
"2024","Ontario","2021A000235","All employees","Including overtime","Construction [23]","Current dollars","75","units","0","v1741713","7.1.1.21","1501.16","B","","","2"
"2001","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","869.87","","","","2"
"2002","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","886.12","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","907.50","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","935.19","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","960.35","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","961.17","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","997.11","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","999.37","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","949.41","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","998.78","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1005.78","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1036.52","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1049.68","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1070.97","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1106.78","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1118.95","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1124.38","A","","","2"
"2018","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1120.80","A","","","2"
"2019","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1161.63","A","","","2"
"2020","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1182.16","B","","","2"
"2021","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1203.37","B","","","2"
"2022","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1285.82","B","","","2"
"2023","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1332.29","B","","","2"
"2024","Ontario","2021A000235","All employees","Including overtime","Manufacturing [31-33]","Current dollars","75","units","0","v1741721","7.1.1.34","1370.97","B","","","2"
"2001","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","548.24","","","","2"
"2002","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","547.14","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","567.20","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","577.78","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","599.97","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","613.93","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","630.97","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","640.98","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","656.41","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","681.78","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","695.12","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","702.61","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","702.26","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","716.29","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","749.56","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","757.60","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","777.87","A","","","2"
"2018","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","818.73","A","","","2"
"2019","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","828.21","A","","","2"
"2020","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","877.05","B","","","2"
"2021","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","894.83","B","","","2"
"2022","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","949.05","B","","","2"
"2023","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","960.33","B","","","2"
"2024","Ontario","2021A000235","All employees","Including overtime","Trade [41-45N]","Current dollars","75","units","0","v1741789","7.1.1.144","1027.41","B","","","2"
"2001","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","760.03","","","","2"
"2002","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","770.58","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","800.13","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","820.79","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","835.60","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","837.95","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","860.75","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","865.06","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","832.88","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","842.44","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","871.09","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","876.46","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","930.08","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","960.51","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","980.12","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","968.67","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","977.50","A","","","2"
"2018","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","981.19","A","","","2"
"2019","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1057.90","A","","","2"
"2020","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1129.71","B","","","2"
"2021","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1139.65","B","","","2"
"2022","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1187.53","B","","","2"
"2023","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1217.24","B","","","2"
"2024","Ontario","2021A000235","All employees","Including overtime","Transportation and warehousing [48-49]","Current dollars","75","units","0","v1741893","7.1.1.215","1260.35","B","","","2"
"2001","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","851.08","","","","2"
"2002","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","895.70","","","","2"
"2003","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","927.86","","","","2"
"2004","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","966.18","","","","2"
"2005","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1006.85","","","","2"
"2006","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1006.24","","","","2"
"2007","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1026.39","","","","2"
"2008","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1029.31","","","","2"
"2009","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1108.00","A","","","2"
"2010","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1099.41","A","","","2"
"2011","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1090.15","A","","","2"
"2012","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1099.66","A","","","2"
"2013","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1127.09","A","","","2"
"2014","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1142.92","A","","","2"
"2015","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1223.75","A","","","2"
"2016","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1330.57","A","","","2"
"2017","Ontario","2021A000235","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1741915","7.1.1.253","1316.17","A","","","2"
